data_object_id	obj_url	height	width	xmin	ymin	xmax	ymax	name
13144440	http://eolspecies.lifedesks.org/image/view/657/_original	589	1000	66.7	16.6687	609.3000000000001	559.2687000000001	Squamata
13145035	http://eolspecies.lifedesks.org/image/view/3197/_original	1146	1245	315.234	347.0088	853.3230000000001	885.0978	Squamata
27771015	http://upload.wikimedia.org/wikipedia/commons/1/11/N.nigricollis.jpg	1877	3338	1347.5506	0	3226.8446000000004	1879.294	Squamata
28713469	http://upload.wikimedia.org/wikipedia/commons/1/19/Naja_nigricincta_nigricincta.jpg	1178	1767	732.9516	29.45	1714.6968	1011.1952	Squamata
13265061	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0192.jpeg	532	800	229.6	0	761.44	531.84	Squamata
27692238	http://upload.wikimedia.org/wikipedia/commons/3/38/Natrix_natrix_%28Karl_L%29.jpg	1704	2272	378.7424	0	2082.7424	1704.0	Squamata
31553797	https://farm9.staticflickr.com/8174/7894427524_5a6a0c326a_o.jpg	3328	2016	453.1968	499.2	1599.8976	1645.9008000000001	Squamata
12529714	http://calphotos.berkeley.edu/imgs/512x768/6666_6666/0310/0191.jpeg	256	384	58.9824	10.0096	299.9808	251.008	Squamata
27872332	http://static.inaturalist.org/photos/428131/original.jpg?1374640197	600	900	176.67	75	701.64	599.97	Squamata
25153594	http://farm4.staticflickr.com/3831/9013560838_e69cb0c095_o.jpg	939	1408	388.4672	120.0042	1053.3248	784.8618	Squamata
13119492	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=46079	480	640	118.656	0	571.9680000000001	453.312	Squamata
27693195	http://upload.wikimedia.org/wikipedia/commons/6/64/Sitana_ponticeriana.jpg	353	480	57.984	0	410.976	352.992	Squamata
29165488	http://farm3.staticflickr.com/2907/14010419933_8e7814319f_o.jpg	2550	3031	1132.9878	113.22	2747.6015	1727.8337000000001	Squamata
27437438	http://farm6.staticflickr.com/5474/11183061433_e7f4dbc453_o.jpg	667	1000	246.3	20.4102	868.5	642.6102000000001	Squamata
13262744	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0449.jpeg	532	800	271.12	5.9052	788.16	522.9452	Squamata
13254563	https://conabioweb.conabio.gob.mx/FotoWeb/FWbin/preview.dll/?D=BE1354FC96A6C04C9EE9F8F216382D1ED480CCFB7579B2B8F2F4F98ADC5145C2C012F3A11EA03D545C2A5B3B51B14BF004B20DF5C85DE41837ACB4DC2E4A6BD2E2DC661E85479A115D5E1BFE71BEACB1D21432053BCA4CF787C72928EC61EB04F02F97D313BDFDC16147E56543E7D05092AA327CD7EC031CE244C5C9C5B10BB08B3E98D3478368FBC38BAEA608666B4DFAA00C34162F53981FA7A7870364628A62126C734F4EA050C7745DD5FD44B72D2D357F3816C7A68AA25CA7C5D2A6F910D957360B38B4A7E5232F8EC89A84075B760F679DE26339E056DA2939BF01BED33E68DCE82D3FA2C43972923D05ECCF6BC5412696EED84E797736BEC40D86C1C6719C7F1EB0F5C1743DC4C475E90F62779453749987F1BE6664080BF3FF6316E13619AECD4D637E20F85D08A69C81F7840A3D93C5232AC3F7ED42BA4DFD1EFAC4F75BC20640A214ABAB66679B1070807F828AC52D0EF9F42C	526	700	211.89	75.9544	625.45	489.5144	Squamata
25148648	http://farm9.staticflickr.com/8331/8430780734_1ff3244100_o.jpg	830	1248	321.2352	76.194	1003.0176000000001	757.9764	Squamata
26272688	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0607/0822.jpeg	513	770	81.312	0	593.208	511.896	Squamata
30105001	https://farm6.staticflickr.com/5125/5325204208_8d58181dba_o.jpg	345	460	69	23.0115	377.016	331.02750000000003	Squamata
30104539	https://farm6.staticflickr.com/5143/5660729402_5e72986e95_o.jpg	600	900	123.3	81.66	464.94	423.29999999999995	Squamata
2006347	http://www.biolib.cz/IMG/GAL/40424.jpg	525	700	115.22	0	485.65999999999997	370.44	Squamata
12512240	http://calphotos.berkeley.edu/imgs/512x768/6666_6666/1109/0265.jpeg	256	384	90.0096	66.9952	216.0	192.98559999999998	Squamata
25112424	http://static.inaturalist.org/photos/334814/original.JPG?1368826295	1151	2048	261.7344	37.8679	1376.6656	1152.7991	Squamata
27873985	http://static.inaturalist.org/photos/661275/original.jpg?1391439560	2048	1693	323.8709	659.8656	1687.4131000000002	2023.4078	Squamata
29209934	http://farm4.staticflickr.com/3647/3682889946_87a3a08ae6_o.jpg	2304	3456	697.7664	0	3001.8816	2304.1152	Squamata
13263630	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0189.jpeg	532	800	188.16	0	718.56	530.4	Squamata
13150185	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0110/1504.jpeg	512	717	70.5528	1.6896	580.9851	512.1219	Squamata
32310809	http://static.inaturalist.org/photos/1450465/original.jpg?1419889662	2048	1536	138.24	512	1244.16	1617.92	Squamata
29870193	http://static.inaturalist.org/photos/698969/original.JPG?1393664651	1536	2048	389.12	0	1495.04	1105.92	Squamata
32250001	http://static.inaturalist.org/photos/1133290/original.JPG?1411514702	1529	2048	430.08	91.74	1761.28	1422.94	Squamata
29839391	http://static.inaturalist.org/photos/832417/original.JPG?1399262635	1536	2048	245.76	0	1761.28	1515.52	Squamata
32237765	http://static.inaturalist.org/photos/665137/original.JPG?1391687722	1368	1824	218.88	27.36	1495.6799999999998	1304.1599999999999	Squamata
30237051	http://static.inaturalist.org/photos/1054857/original.jpg?1408248975	1365	2048	245.76	0	1597.44	1351.68	Squamata
32326040	http://static.inaturalist.org/photos/1501881/original.JPG?1421936699	1356	2048	450.56	244.08	1249.28	1042.8	Squamata
13161687	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0211/0742.jpeg	532	800	16	10.64	536.0	530.64	Squamata
15659778	https://conabioweb.conabio.gob.mx/FotoWeb/FWbin/preview.dll/?D=BE1354FC96A6C04C9EE9F8F216382D1ED480CCFB7579B2B8F2F4F98ADC5145C2C012F3A11EA03D545C2A5B3B51B14BF004B20DF5C85DE41837ACB4DC2E4A6BD2E2DC661E85479A115D5E1BFE71BEACB1D21432053BCA4CF787C72928EC61EB04F02F97D313BDFDC16147E56543E7D05092AA327CD7EC031CE244C5C9C5B10BB08B3E98D3478368FBC38BAEA608666B4DFAA00C34162F53981FA7A7870364628A62126C734F4EA050C7745DD5FD44B72DEE1380097D271B1CF26D8F51499467D7D957360B38B4A7E5232F8EC89A84075B760F679DE26339E056DA2939BF01BED33E68DCE82D3FA2C41D2865A4E06E441F2BBD09B89B74292BCF19FD1F9AFCC82BF2F60FAF88253D02EF9385CF0292BE99BE8C2D4F36F6A631BC456C8BB6305968750E26EDFDB4A11AD21517C1AAAEC5EC0A3D93C5232AC3F7ED42BA4DFD1EFAC4F75BC20640A214ABAB66679B1070807F828AC52D0EF9F42C	460	700	119	0	574.0	455.0	Squamata
475447	http://media.eol.org/content/2013/04/08/10/52409_orig.jpg	307	460	28.98	1.0131	333.96000000000004	305.9931	Squamata
475458	http://media.eol.org/content/2014/12/09/12/90605_orig.jpg	345	460	37.996	1.0005	381.984	344.9885	Squamata
2006250	http://www.biolib.cz/IMG/GAL/61185.jpg	466	700	112.56	3.8678	573.1600000000001	464.4678	Squamata
2006259	http://www.biolib.cz/IMG/GAL/61265.jpg	466	700	93.17	0	556.36	463.19	Squamata
2006296	http://www.biolib.cz/IMG/GAL/62971.jpg	600	800	51.68	1.68	648.3199999999999	598.3199999999999	Squamata
2006315	http://www.biolib.cz/IMG/GAL/48338.jpg	393	700	109.83	1.2183	502.03999999999996	393.4283	Squamata
2006321	http://www.biolib.cz/IMG/GAL/76002.jpg	533	800	127.44	4.4239	650.4000000000001	527.3839	Squamata
2006334	http://www.biolib.cz/IMG/GAL/21517.jpg	467	700	160.72	2.6152	624.82	466.71520000000004	Squamata
2006337	http://www.biolib.cz/IMG/GAL/48570.jpg	525	700	230.44	62.685	596.47	428.715	Squamata
2006383	http://www.biolib.cz/IMG/GAL/43297.jpg	466	700	305.34	78.9404	654.71	428.3104	Squamata
2006456	http://www.biolib.cz/IMG/GAL/20801.jpg	467	700	160.72	102.4598	522.41	464.1498	Squamata
2006457	http://www.biolib.cz/IMG/GAL/21521.jpg	469	700	35.21	1.3132	501.9	468.0032	Squamata
5815380	http://www.biolib.cz/IMG/GAL/26589.jpg	509	700	132.93	1.4252	640.64	509.1352	Squamata
5820419	http://www.biolib.cz/IMG/GAL/26569.jpg	465	700	118.79	1.302	582.47	464.982	Squamata
5820431	http://www.biolib.cz/IMG/GAL/73495.jpg	750	544	2.0672	168.75	544.0	710.6828	Squamata
5820447	http://www.biolib.cz/IMG/GAL/26580.jpg	510	700	110.53	42.483	578.13	510.083	Squamata
5820463	http://www.biolib.cz/IMG/GAL/82473.jpg	562	750	84.375	1.5736	643.725	560.9236000000001	Squamata
5820466	http://www.biolib.cz/IMG/GAL/77075.jpg	453	680	294.644	0	639.6759999999999	345.032	Squamata
5820472	http://www.biolib.cz/IMG/GAL/102356.jpg	416	574	161.6958	0	535.8864	374.1906	Squamata
5820486	http://www.biolib.cz/IMG/GAL/14356.jpg	528	700	177.59	0	597.3100000000001	419.72	Squamata
5824692	http://www.biolib.cz/IMG/GAL/73644.jpg	375	500	125	33.3375	456.25	364.5875	Squamata
5824748	http://www.biolib.cz/IMG/GAL/102879.jpg	500	750	209.7	1.4	706.95	498.65	Squamata
12506441	http://calphotos.berkeley.edu/imgs/512x768/9092_3191/3555/0007.jpeg	512	768	186.3168	0	696.8832	510.5664	Squamata
12511584	http://calphotos.berkeley.edu/imgs/512x768/1073_3283/3181/0097.jpeg	512	768	321.408	71.1168	755.1744	504.8832	Squamata
12511918	http://calphotos.berkeley.edu/imgs/512x768/0091_3183/0934/0129.jpeg	768	512	6.4	243.2256	475.75039999999996	712.576	Squamata
12512210	http://calphotos.berkeley.edu/imgs/512x768/0091_3183/0917/0116.jpeg	512	768	268.8	54.0672	617.2416000000001	402.5088	Squamata
12512241	http://calphotos.berkeley.edu/imgs/512x768/1073_3283/3181/0094.jpeg	512	768	196.3008	91.0336	617.2416000000001	511.97440000000006	Squamata
12512302	http://calphotos.berkeley.edu/imgs/512x768/1073_3283/3181/0100.jpeg	512	768	157.9008	27.0336	634.3679999999999	503.50079999999997	Squamata
12512831	http://calphotos.berkeley.edu/imgs/512x768/1335_3153/0668/0047.jpeg	512	768	102.3744	4.2496	601.5744	503.4496	Squamata
12515566	http://calphotos.berkeley.edu/imgs/512x768/0024_3291/2008/0023.jpeg	512	768	156.4416	5.6832	662.784	512.0256	Squamata
12515577	http://calphotos.berkeley.edu/imgs/512x768/1335_3153/0220/0039.jpeg	512	768	157.9008	18.4832	647.1168	507.6992	Squamata
12519544	http://calphotos.berkeley.edu/imgs/512x768/8253_3202/3494/0117.jpeg	512	768	162.1248	34.1504	624.384	496.4096	Squamata
12522974	http://calphotos.berkeley.edu/imgs/512x768/1335_3153/0214/0038.jpeg	512	768	155.0592	62.5664	604.4928	512.0	Squamata
12525868	http://calphotos.berkeley.edu/imgs/512x768/0091_3183/0918/0054.jpeg	512	768	354.1248	95.2832	686.8992000000001	428.0576	Squamata
12528232	http://calphotos.berkeley.edu/imgs/512x768/1351_3163/4281/0023.jpeg	512	768	292.992	123.7504	681.2927999999999	512.0512	Squamata
12528272	http://calphotos.berkeley.edu/imgs/512x768/8253_3202/3494/0027.jpeg	512	768	224.7168	35.5328	689.8176	500.6336	Squamata
12529707	http://calphotos.berkeley.edu/imgs/512x768/0091_3183/0985/0127.jpeg	768	512	10.6496	32.0256	486.40000000000003	507.776	Squamata
12529709	http://calphotos.berkeley.edu/imgs/512x768/0091_3183/0930/0045.jpeg	512	768	132.2496	0	637.1328	504.8832	Squamata
12529711	http://calphotos.berkeley.edu/imgs/512x768/0091_3183/0985/0126.jpeg	512	768	54.0672	11.3664	547.584	504.8832	Squamata
12569738	http://calphotos.berkeley.edu/imgs/256x384/8266_3203/3158/0002.jpeg	256	384	120.9984	5.9904	364.99199999999996	249.98399999999998	Squamata
12569743	http://calphotos.berkeley.edu/imgs/256x384/8266_3203/3158/0003.jpeg	256	384	88.0128	0.9984	343.0272	256.01279999999997	Squamata
13116327	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=35544	480	629	157.25	14.688	535.7193	393.15729999999996	Squamata
13116441	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=9206	480	619	70.6898	1.344	548.3102	478.9644	Squamata
13116758	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=9215	480	779	280.6737	0	758.8239	478.1502	Squamata
13117119	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=43207	480	566	79.9192	39.984	510.0792	470.144	Squamata
13117314	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=7597	480	642	170.5152	26.688	623.3820000000001	479.5548	Squamata
13117504	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=8119	480	696	212.0016	0	690.6408	478.6392	Squamata
13118022	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=7585	480	728	111.9664	1.344	590.6264	480.004	Squamata
13119616	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=7998	480	815	49.1445	1.392	528.283	480.5305	Squamata
13120052	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=43214	480	687	184.116	0	660.3444000000001	476.2284	Squamata
13120097	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=14445	480	640	93.312	1.344	571.968	480.0	Squamata
13125478	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=46313	480	722	125.1948	1.344	603.4476	479.5968	Squamata
13125636	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=7584	480	303	1.3332	145.344	303.0	447.0108	Squamata
13127580	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=9228	480	743	156.1043	0	634.9678	478.8635	Squamata
13127644	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=8114	480	685	293.18	1.344	668.971	377.135	Squamata
13129995	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=7582	480	670	269.072	51.984	643.3340000000001	426.246	Squamata
13144442	http://eolspecies.lifedesks.org/image/view/610/_original	450	800	80	1.395	528.24	449.635	Squamata
13144446	http://eolspecies.lifedesks.org/image/view/619/_original	540	720	192.024	11.988	720.0	539.9639999999999	Squamata
13144984	http://eolspecies.lifedesks.org/image/view/2240/_original	2304	3072	1619.2512	838.4256	2944.2048	2163.3792000000003	Squamata
13146728	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0709/0434.jpeg	569	850	96.39	0	661.98	565.59	Squamata
13148276	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0111/2219.jpeg	485	800	179.28	1.358	662.0	484.07800000000003	Squamata
13150489	http://calphotos.berkeley.edu/imgs/512x768/1111_1111/1111/6139.jpeg	542	750	194.25	1.5176	734.925	542.1926	Squamata
13150738	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0504/0150.jpeg	750	491	0	172.95	488.9378	661.8878	Squamata
13151699	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0709/0447.jpeg	569	850	107.44	0	674.645	567.205	Squamata
13152005	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0511/0712.jpeg	512	699	219.2064	186.3168	521.0346	488.145	Squamata
13154674	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0211/0658.jpeg	532	800	244	1.4896	774.88	532.3696	Squamata
13155818	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0211/0667.jpeg	532	800	109.44	7.3948	634.4000000000001	532.3548000000001	Squamata
13155819	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0311/3043.jpeg	532	800	186.32	1.4896	717.2	532.3696	Squamata
13155821	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0211/0669.jpeg	532	800	221.84	0	752.72	530.88	Squamata
13156543	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0709/0465.jpeg	569	850	107.44	1.5932	674.645	568.7982000000001	Squamata
13156684	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0709/0477.jpeg	569	850	93.245	1.5932	660.45	568.7982000000001	Squamata
13158818	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0709/0494.jpeg	569	850	69.53	1.5932	636.735	568.7982000000001	Squamata
13159217	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0709/0501.jpeg	569	850	93.245	1.5932	660.45	568.7982000000001	Squamata
13160858	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0211/0734.jpeg	533	800	242.96	0	774.8000000000001	531.84	Squamata
13161324	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0404/0481.jpeg	498	750	182.625	1.3944	679.425	498.19440000000003	Squamata
13161704	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0211/0757.jpeg	532	800	235.12	19.2052	729.04	513.1252000000001	Squamata
13164188	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0211/0834.jpeg	533	800	85.92	39.975	336.32	290.375	Squamata
13164590	http://calphotos.berkeley.edu/imgs/512x768/1111_1111/1111/0620.jpeg	573	768	155.8272	0	726.6816000000001	570.8544	Squamata
13165455	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0211/0876.jpeg	533	800	454.8	236.8652	751.12	533.1852	Squamata
13165929	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0211/0900.jpeg	533	800	34.08	29.6348	518.5600000000001	514.1148000000001	Squamata
13167333	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0211/0913.jpeg	532	800	82.8	0	613.68	530.88	Squamata
13167930	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0211/0924.jpeg	533	800	142.24	1.4924	674.08	533.3324	Squamata
13167939	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0211/0933.jpeg	533	800	219.28	1.4924	751.12	533.3324	Squamata
13168606	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0211/0942.jpeg	533	800	222.24	16.3098	734.8	528.8697999999999	Squamata
13168609	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0211/0945.jpeg	533	800	266.64	2.9848	791.12	527.4648	Squamata
13169811	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0210/0985.jpeg	512	716	119.572	1.4336	630.5812000000001	512.4428	Squamata
13169952	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0404/0347.jpeg	750	488	2.0984	131.25	485.9504	615.102	Squamata
13226516	http://snakesoftheworld.lifedesks.org/image/view/177/_original	1702	2370	629.235	0	2327.577	1698.342	Squamata
13254403	https://conabioweb.conabio.gob.mx/FotoWeb/FWbin/preview.dll/?D=BE1354FC96A6C04C9EE9F8F216382D1ED480CCFB7579B2B8F2F4F98ADC5145C2C012F3A11EA03D545C2A5B3B51B14BF004B20DF5C85DE41837ACB4DC2E4A6BD2E2DC661E85479A115D5E1BFE71BEACB1D21432053BCA4CF787C72928EC61EB04F02F97D313BDFDC16147E56543E7D05092AA327CD7EC031CE244C5C9C5B10BB08B3E98D3478368FBC38BAEA608666B4DFAA00C34162F53981FA7A7870364628A62126C734F4EA050C7745DD5FD44B72D176D07CED73005DFEE24C05767101235D957360B38B4A7E5232F8EC89A84075B760F679DE26339E056DA2939BF01BED33E68DCE82D3FA2C45F3F77C996B840E23F956B613AD47AF23187A1A840BCE711762FCCBF9281F4F332E9792FFEA75973E103A1D9B99F3920F8D0D042BFB1289D6347BE15F1BDEDE76987AA9D92B2A35D28C1619558B0F4E2DE330FBDF1B1D083568820152587FE3CF2C2719923EE123027B6632C8CD68D6B	466	700	179.83	23.3	579.67	423.14	Squamata
13254575	https://conabioweb.conabio.gob.mx/FotoWeb/FWbin/preview.dll/?D=BE1354FC96A6C04C9EE9F8F216382D1ED480CCFB7579B2B8F2F4F98ADC5145C2C012F3A11EA03D545C2A5B3B51B14BF004B20DF5C85DE41837ACB4DC2E4A6BD2E2DC661E85479A115D5E1BFE71BEACB1D21432053BCA4CF787C72928EC61EB04F02F97D313BDFDC16147E56543E7D05092AA327CD7EC031CE244C5C9C5B10BB08B3E98D3478368FBC38BAEA608666B4DFAA00C34162F53981FA7A7870364628A62126C734F4EA050C7745DD5FD44B72DFEC3A737B36AA418699CAD8CE9F086D2D957360B38B4A7E5232F8EC89A84075B760F679DE26339E056DA2939BF01BED33E68DCE82D3FA2C43972923D05ECCF6BC5412696EED84E797736BEC40D86C1C6719C7F1EB0F5C1743DC4C475E90F62779453749987F1BE66A2EA8E2B8B8B7DC64B2100242DA0CAE5A26B4561334AC6AF6842B04E50ECF645706BCE660659899A6724920A2C811E2492AA327CD7EC031C6FC0A6D358C1536352129E03A5AAE256	460	700	145.6	0	604.17	458.57	Squamata
13254599	https://conabioweb.conabio.gob.mx/FotoWeb/FWbin/preview.dll/?D=BE1354FC96A6C04C9EE9F8F216382D1ED480CCFB7579B2B8F2F4F98ADC5145C2C012F3A11EA03D545C2A5B3B51B14BF004B20DF5C85DE41837ACB4DC2E4A6BD2E2DC661E85479A115D5E1BFE71BEACB1D21432053BCA4CF787C72928EC61EB04F02F97D313BDFDC16147E56543E7D05092AA327CD7EC031CE244C5C9C5B10BB08B3E98D3478368FBC38BAEA608666B4DFAA00C34162F53981FA7A7870364628A62126C734F4EA050C7745DD5FD44B72D2D357F3816C7A68AF4F90AB5C2F79157D957360B38B4A7E5232F8EC89A84075B760F679DE26339E056DA2939BF01BED33E68DCE82D3FA2C43972923D05ECCF6BC5412696EED84E797736BEC40D86C1C6719C7F1EB0F5C1743DC4C475E90F62779453749987F1BE6678806834A90DC99A483AF591FAD3FE10642887F4F8F8EBF18B01D57564BAD63E7C6568D9D802198413DA5CE228A34CF5AB6FEA39761B2DC938D295E310654B685F5AF2370155A57D	442	700	128.94	18.4314	552.65	442.1414	Squamata
13255641	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0231.jpeg	532	800	377.04	100.4948	771.84	495.2948	Squamata
13256067	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1207/0618.jpeg	768	1024	70.4512	0	667.7504	597.2992	Squamata
13256069	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1207/0620.jpeg	768	1024	249.6512	66.1248	872.5504	689.0239999999999	Squamata
13256575	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0173.jpeg	532	800	48.8	146.3	414.08	511.58	Squamata
13259567	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0235.jpeg	532	800	84.32	0	615.2	530.88	Squamata
13259576	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0243.jpeg	532	800	93.2	23.6208	598.96	529.3808	Squamata
13262824	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0183.jpeg	532	800	93.2	1.4896	624.08	532.3696	Squamata
13263170	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0548.jpeg	512	683	165.0811	65.4336	554.9375	455.29	Squamata
13266427	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0205.jpeg	532	800	235.12	1.4896	766.0	532.3696	Squamata
13267256	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0406.jpeg	532	800	279.52	48.7844	763.04	532.3044	Squamata
13270125	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0221.jpeg	532	800	130.16	0	532.4	402.24	Squamata
13270126	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0222.jpeg	532	800	75.44	1.4896	606.3199999999999	532.3696	Squamata
13270127	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0223.jpeg	532	800	210	1.4896	740.88	532.3696	Squamata
13270700	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/1011/0392.jpeg	532	800	440.64	101.9844	696.48	357.82439999999997	Squamata
13445921	http://calphotos.berkeley.edu/imgs/512x768/1111_1111/1111/2617.jpeg	512	768	209.0496	1.4336	719.616	512.0	Squamata
13447151	http://calphotos.berkeley.edu/imgs/512x768/1111_1111/1111/3147.jpeg	530	780	135.408	1.484	663.78	529.856	Squamata
