data_object_id	obj_url	height	width	xmin	ymin	xmax	ymax	name
1998192	http://www.biolib.cz/IMG/GAL/34003.jpg	567	690	144.9	17.01	586.5	458.61	Lepidoptera
11755890	http://mothphotographersgroup.msstate.edu/Files1/Live/BP/BP8347-072310.jpg	225	300	30	2.25	252.0	224.25	Lepidoptera
32293086	https://farm8.staticflickr.com/7525/15725861629_2489ce19a6_o.jpg	2298	3449	862.25	0	3138.59	2276.34	Lepidoptera
29841011	http://static.inaturalist.org/photos/940893/original.jpg?1403400851	1515	2048	593.92	242.4	1638.4	1286.88	Lepidoptera
29911428	http://static.inaturalist.org/photos/991440/original.jpg?1405606864	1366	2048	409.6	232.22	1310.72	1133.34	Lepidoptera
29905561	http://static.inaturalist.org/photos/955513/original.jpg?1404095323	1208	1664	449.28	169.12	1181.44	901.28	Lepidoptera
29698308	http://static.inaturalist.org/photos/883294/original.?1401330429	2048	1152	172.8	512	898.56	1237.76	Lepidoptera
29683901	http://farm5.staticflickr.com/4012/4624535411_e0c66b3fb2_b.jpg	768	1024	235.52	84.48	849.92	698.88	Lepidoptera
28720329	http://static.inaturalist.org/photos/810652/original.jpg?1398481277	634	824	57.68	50.72	618.0	611.0400000000001	Lepidoptera
31517622	http://static.inaturalist.org/photos/1004311/original.jpg?1406085777	1046	697	111.52	303.34	564.57	756.39	Lepidoptera
32315171	http://static.inaturalist.org/photos/1465408/original.JPG?1420480667	761	1408	520.96	334.84	943.36	757.24	Lepidoptera
26244978	http://static.inaturalist.org/photos/486322/original.jpg?1378389862	683	1024	378.88	0	890.88	512.0	Lepidoptera
30127271	http://static.inaturalist.org/photos/1027277/original.JPG?1407084347	1237	2048	450.56	49.48	1474.56	1073.48	Lepidoptera
32305744	http://static.inaturalist.org/photos/1431964/original.JPG?1418969264	1536	2048	675.84	368.64	1351.68	1044.48	Lepidoptera
29601297	http://static.inaturalist.org/photos/881219/original.jpg?1401252108	1405	2048	512	0	1576.96	1064.96	Lepidoptera
32287009	http://static.inaturalist.org/photos/1364952/original.jpeg?1416615274	747	996	129.48	119.52	697.2	687.24	Lepidoptera
20625287	http://butterfliesofamerica.com/images/Nymphalidae/Satyrinae/megisto_cymela_viola/Megisto_cymela_viola_Camp_Blanding_Clay_Co_FL_USA_31-III-08.jpg	600	840	134.4	18	663.6	547.2	Lepidoptera
466531	http://media.eol.org/content/2013/04/12/16/91201_orig.jpg	345	460	69	2.001	412.022	345.02299999999997	Lepidoptera
1997000	http://www.biolib.cz/IMG/GAL/6201.jpg	536	690	80.454	11.8992	575.2529999999999	506.6982	Lepidoptera
1997080	http://www.biolib.cz/IMG/GAL/18896.jpg	525	700	118.16	30.6075	612.57	525.0175	Lepidoptera
1997081	http://www.biolib.cz/IMG/GAL/34244.jpg	535	670	102.51	37.129	582.364	516.983	Lepidoptera
1997099	http://www.biolib.cz/IMG/GAL/1878.jpg	450	336	14.9856	0	336.0	321.0144	Lepidoptera
1997114	http://www.biolib.cz/IMG/GAL/87226.jpg	563	750	125.025	3.1528	681.3	559.4277999999999	Lepidoptera
1997127	http://www.biolib.cz/IMG/GAL/33385.jpg	503	690	81.006	16.7499	565.662	501.40590000000003	Lepidoptera
1997135	http://www.biolib.cz/IMG/GAL/33371.jpg	590	448	0	62.304	446.3424	508.64639999999997	Lepidoptera
1997161	http://www.biolib.cz/IMG/GAL/67146.jpg	453	680	117.096	1.2684	567.9359999999999	452.10839999999996	Lepidoptera
1997220	http://www.biolib.cz/IMG/GAL/5380.jpg	450	600	91.26	1.26	538.74	448.74	Lepidoptera
1997486	http://www.biolib.cz/IMG/GAL/33318.jpg	536	690	107.295	17.8488	606.51	517.0638	Lepidoptera
1997700	http://www.biolib.cz/IMG/GAL/86066.jpg	700	467	1.9614	151.69	467.0	616.7285999999999	Lepidoptera
1997701	http://www.biolib.cz/IMG/GAL/9026.jpg	503	670	101.907	1.4084	603.0	502.5014	Lepidoptera
1997885	http://www.biolib.cz/IMG/GAL/34042.jpg	527	690	87.906	45.3747	528.885	486.3537	Lepidoptera
1997897	http://www.biolib.cz/IMG/GAL/86330.jpg	467	700	150.36	1.3076	615.72	466.6676	Lepidoptera
1997902	http://www.biolib.cz/IMG/GAL/72849.jpg	453	680	132.192	0	584.2560000000001	452.064	Lepidoptera
1997973	http://www.biolib.cz/IMG/GAL/27225.jpg	700	582	40.8564	50.54	560.5824	570.266	Lepidoptera
1998220	http://www.biolib.cz/IMG/GAL/43609.jpg	453	680	130.968	0	583.032	452.064	Lepidoptera
1998235	http://www.biolib.cz/IMG/GAL/1181.jpg	415	600	99.24	6.9305	493.86	401.5505	Lepidoptera
1998327	http://www.biolib.cz/IMG/GAL/34156.jpg	486	690	74.244	0	558.969	484.725	Lepidoptera
1998350	http://www.biolib.cz/IMG/GAL/34192.jpg	552	690	102.741	0	628.659	525.918	Lepidoptera
1998356	http://www.biolib.cz/IMG/GAL/34195.jpg	503	670	40.468	0	541.561	501.093	Lepidoptera
1998607	http://www.biolib.cz/IMG/GAL/48576.jpg	466	700	156.59	40.1226	551.25	434.7826	Lepidoptera
1998875	http://www.biolib.cz/IMG/GAL/57725.jpg	466	700	112.56	0	577.0799999999999	464.52	Lepidoptera
1998884	http://www.biolib.cz/IMG/GAL/57724.jpg	466	700	111.3	18.1274	540.89	447.7174	Lepidoptera
1998891	http://www.biolib.cz/IMG/GAL/57726.jpg	466	700	143.64	51.7726	549.92	458.0526	Lepidoptera
1998900	http://www.biolib.cz/IMG/GAL/6310.jpg	503	670	177.282	26.5584	619.75	469.0264	Lepidoptera
1998906	http://www.biolib.cz/IMG/GAL/64245.jpg	453	680	191.42	8.7882	608.26	425.6282	Lepidoptera
1998909	http://www.biolib.cz/IMG/GAL/65215.jpg	525	700	29.19	1.47	552.72	525.0	Lepidoptera
1999052	http://www.biolib.cz/IMG/GAL/43669.jpg	493	690	112.263	1.3804	602.37	491.48740000000004	Lepidoptera
1999200	http://www.biolib.cz/IMG/GAL/69194.jpg	453	680	137.292	0	589.356	452.064	Lepidoptera
1999202	http://www.biolib.cz/IMG/GAL/69226.jpg	453	680	115.872	0	566.712	450.84	Lepidoptera
1999206	http://www.biolib.cz/IMG/GAL/8947.jpg	523	690	63.894	21.8091	533.0939999999999	491.0091	Lepidoptera
3602149	http://phil.cdc.gov/PHIL_Images/10772/10772_lores.jpg	463	700	93.94	7.7321	549.4300000000001	463.2221	Lepidoptera
5818670	http://www.biolib.cz/IMG/GAL/71965.jpg	583	800	155.44	8.1037	717.3599999999999	570.0237	Lepidoptera
5818728	http://www.biolib.cz/IMG/GAL/81700.jpg	562	750	62.475	1.5736	621.825	560.9236000000001	Lepidoptera
5818741	http://www.biolib.cz/IMG/GAL/97221.jpg	563	750	64.05	0	623.4	559.35	Lepidoptera
5818795	http://www.biolib.cz/IMG/GAL/100151.jpg	453	680	115.872	1.2684	566.712	452.10839999999996	Lepidoptera
5819058	http://www.biolib.cz/IMG/GAL/43353.jpg	563	750	84.375	0	645.3	560.925	Lepidoptera
5819123	http://www.biolib.cz/IMG/GAL/92412.jpg	562	750	129.675	0	690.5999999999999	560.925	Lepidoptera
5819143	http://www.biolib.cz/IMG/GAL/43061.jpg	563	750	40.65	0	601.5749999999999	560.925	Lepidoptera
5819193	http://www.biolib.cz/IMG/GAL/81996.jpg	562	750	139.05	0	699.9749999999999	560.925	Lepidoptera
5819278	http://www.biolib.cz/IMG/GAL/43063.jpg	563	750	82.8	1.5764	643.7249999999999	562.5014	Lepidoptera
5819632	http://www.biolib.cz/IMG/GAL/81254.jpg	562	750	59.4	1.5736	620.3249999999999	562.4986	Lepidoptera
5819830	http://www.biolib.cz/IMG/GAL/90100.jpg	562	750	42.225	1.5736	601.575	560.9236000000001	Lepidoptera
5819862	http://www.biolib.cz/IMG/GAL/72312.jpg	553	750	115.275	49.1617	619.35	553.2367	Lepidoptera
5820005	http://www.biolib.cz/IMG/GAL/87713.jpg	562	750	99.975	1.5736	660.9	562.4986	Lepidoptera
5820019	http://www.biolib.cz/IMG/GAL/92536.jpg	562	750	115.65	0	660.975	545.325	Lepidoptera
5820021	http://www.biolib.cz/IMG/GAL/71917.jpg	577	800	76.96	25.6188	612.4000000000001	561.0588	Lepidoptera
5820083	http://www.biolib.cz/IMG/GAL/71934.jpg	587	799	128.7988	0	714.2261	585.4273	Lepidoptera
5820121	http://www.biolib.cz/IMG/GAL/97083.jpg	562	750	81.225	1.5736	640.575	560.9236000000001	Lepidoptera
5820136	http://www.biolib.cz/IMG/GAL/78866.jpg	562	750	115.65	28.1	648.4499999999999	560.9	Lepidoptera
5820236	http://www.biolib.cz/IMG/GAL/108273.jpg	562	750	64.05	0	624.9749999999999	560.925	Lepidoptera
5820298	http://www.biolib.cz/IMG/GAL/97084.jpg	562	750	84.375	1.5736	643.725	560.9236000000001	Lepidoptera
5820364	http://www.biolib.cz/IMG/GAL/89990.jpg	562	750	131.25	106.1618	587.475	562.3868	Lepidoptera
5825417	http://www.biolib.cz/IMG/GAL/97520.jpg	467	700	152.95	0	618.31	465.36	Lepidoptera
5829298	http://www.biolib.cz/IMG/GAL/104851.jpg	480	640	212.032	84	466.688	338.656	Lepidoptera
9000142	http://tolweb.org/tree/ToLimages/b.brevicornis.jpg	150	214	31.0086	1.005	179.011	149.0074	Lepidoptera
9002166	http://tolweb.org/tree/ToLimages/monarch(danausplexippus)male2a.jpg	1260	1480	220.372	45.486	1364.412	1189.526	Lepidoptera
9002167	http://tolweb.org/tree/ToLimages/monarch(danausplexippus)male2b.jpg	1730	2784	509.7504	0	2235.8304	1726.08	Lepidoptera
11573689	http://www.morphbank.net/?id=592509&imgType=jpg	320	400	50	0	349.0	299.0	Lepidoptera
11755427	http://mothphotographersgroup.msstate.edu/Files1/Live/BP/BP5399-092806.jpg	225	300	69.99	0.99	292.98	223.98000000000002	Lepidoptera
11755670	http://mothphotographersgroup.msstate.edu/Files1/Live/BP/BP7058-062310.jpg	225	300	36	2.0025	257.01	223.0125	Lepidoptera
11755758	http://mothphotographersgroup.msstate.edu/Files1/Live/BP/BP7757-082210.jpg	225	300	39	0.99	261.99	223.98000000000002	Lepidoptera
11856020	http://mothphotographersgroup.msstate.edu/Files1/JV/300/JV7758f-300-100.jpg	225	300	36.99	0.99	258.0	222.0	Lepidoptera
11856021	http://mothphotographersgroup.msstate.edu/Files1/JV/300/JV7758m-300-100.jpg	225	300	38.01	0	259.02	221.01	Lepidoptera
11857090	http://mothphotographersgroup.msstate.edu/Files1/JV/300/JV10731aW-300-40.jpg	225	300	39.99	6.9975	258.0	225.0075	Lepidoptera
11857489	http://mothphotographersgroup.msstate.edu/Files1/JV/300/JV2313-300-13.jpg	225	300	39.99	6.0075	252.99	219.0075	Lepidoptera
11857842	http://mothphotographersgroup.msstate.edu/Files1/JV/300/JV3493-300-21.jpg	225	300	36	0.99	258.99	223.98000000000002	Lepidoptera
11858654	http://mothphotographersgroup.msstate.edu/Files1/JV/300/JV6252a-300-30.jpg	225	300	38.01	0.99	261.0	223.98000000000002	Lepidoptera
11859420	http://mothphotographersgroup.msstate.edu/Files1/JV/300/JV7748faW-300-80.jpg	225	300	39.99	0.99	264.0	225.0	Lepidoptera
11859425	http://mothphotographersgroup.msstate.edu/Files1/JV/300/JV7749-300-65.jpg	225	300	39.99	2.0025	261.99	224.0025	Lepidoptera
11859435	http://mothphotographersgroup.msstate.edu/Files1/JV/300/JV7766f-300-90.jpg	225	300	32.01	4.005	252.0	223.995	Lepidoptera
11859438	http://mothphotographersgroup.msstate.edu/Files1/JV/300/JV7768f-300-95.jpg	225	300	35.01	0.99	259.02	225.0	Lepidoptera
11859527	http://mothphotographersgroup.msstate.edu/Files1/JV/300/JV7934-300.jpg	225	300	35.01	0.99	258.0	223.98000000000002	Lepidoptera
11859588	http://mothphotographersgroup.msstate.edu/Files1/JV/300/JV8022-300-33.jpg	225	300	75.99	0.99	300.0	225.0	Lepidoptera
11860462	http://mothphotographersgroup.msstate.edu/Files1/JV/300/JV9359aW-300-40.jpg	225	300	36.99	0	261.0	224.01	Lepidoptera
12487548	http://www.nhm.ac.uk/resources-rx/images/species-taxo-banner_88875_1.jpg	372	490	52.724	0	423.84999999999997	371.126	Lepidoptera
12507288	http://calphotos.berkeley.edu/imgs/512x768/1335_3153/0668/0087.jpeg	512	768	164.9664	2.8672	674.1504	512.0512	Lepidoptera
12513534	http://calphotos.berkeley.edu/imgs/512x768/0091_3183/0935/0072.jpeg	512	768	176.3328	15.6672	672.6912	512.0256	Lepidoptera
12516942	http://calphotos.berkeley.edu/imgs/512x768/9092_3191/3540/0034.jpeg	512	768	126.5664	0	635.7504	509.184	Lepidoptera
12521789	http://calphotos.berkeley.edu/imgs/512x768/9092_3191/3540/0018.jpeg	512	768	129.408	1.4336	639.9744	512.0	Lepidoptera
12522760	http://calphotos.berkeley.edu/imgs/512x768/0091_3183/0935/0074.jpeg	512	768	194.8416	78.2336	615.7824	499.1744	Lepidoptera
12528188	http://calphotos.berkeley.edu/imgs/512x768/1342_3162/2708/0100.jpeg	512	768	54.0672	7.1168	558.9504	512.0	Lepidoptera
13130893	http://multimedia.inbio.ac.cr/m3sINBio/getImage?size=big&id=8735	480	723	117.4152	0	596.3304	478.9152	Lepidoptera
13154372	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0609/3629.jpeg	500	750	179.175	0	677.7750000000001	498.6	Lepidoptera
13157306	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0711/0343.jpeg	500	750	291.675	72.2	699.975	480.5	Lepidoptera
13158520	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0909/0304.jpeg	500	742	179.2672	30.55	628.1030000000001	479.3858	Lepidoptera
13256255	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0209/1589.jpeg	500	691	84.6475	0	577.2614	492.6139	Lepidoptera
13260403	http://calphotos.berkeley.edu/imgs/512x768/6666_6666/1011/0084.jpeg	512	768	179.1744	35.5328	585.9072	442.2656	Lepidoptera
13445933	http://calphotos.berkeley.edu/imgs/512x768/1111_1111/1111/8576.jpeg	533	800	186.64	0	718.48	531.84	Lepidoptera
17747886	http://calphotos.berkeley.edu/imgs/512x768/0000_0000/0312/1043.jpeg	512	750	119.55	1.4336	630.4499999999999	512.3335999999999	Lepidoptera
17762953	http://butterfliesofamerica.com/images/Papilionidae/Parnassiinae/Parnassius_phoebus_apricatus/Parnassius_phoebus_apricatus_Heather_Pass_Ski_area_Talkeetna_Mtns_AK_USA_01-VII-74_3.jpg	600	840	116.676	0	703.332	586.656	Lepidoptera
17762955	http://butterfliesofamerica.com/images/Papilionidae/Parnassiinae/Parnassius_phoebus_apricatus/Parnassius_phoebus_apricatus_Km_81_Demster_Hwy_Yukon_Territory_CAN_29-VI-05_2.jpg	600	840	116.676	1.68	713.3280000000001	598.332	Lepidoptera
17780243	http://butterfliesofamerica.com/images/Papilionidae/Papilioninae/Papilio_thoas_autocles/Papilio_thoas_Gomez_Farias_Tamaulipas_MX_8May08_BOA_BBouton.jpg	600	840	138.348	26.64	711.6479999999999	599.9399999999999	Lepidoptera
17780400	http://www.butterfliesandmoths.org/sites/default/files/imagecache/gallery_for_colorbox/species_images/Mexican_Yellow_2006-10-19_02crop_Gary_Jue.jpg	384	480	80.016	1.0752	462.96000000000004	384.0192	Lepidoptera
17780606	http://butterfliesofamerica.com/images/Pieridae/Coliadinae/colias_palaeno_chippewa/Colias_paleano_chippewa_F_USA_ALASKA_Richardson_Hwy_mi._243.5_6-VII-2011_1.JPG	600	840	161.7	19.98	693.336	551.616	Lepidoptera
17780622	http://farm3.staticflickr.com/2676/3993024785_b53915f5dc_b.jpg	683	1024	208.5888	28.4811	843.8783999999999	663.7706999999999	Lepidoptera
19142807	http://www.biopix.com/photos/JCS-Acherontia-atropos-11288.jpg	480	640	32	33.6	371.2	372.8	Lepidoptera
19143055	http://www.biopix.com/photos/JCS-Acronicta-psi-18967.jpg	480	640	98.688	0	557.376	458.688	Lepidoptera
19143914	http://www.biopix.com/photos/JCS-Agrochola-litura-21619.jpg	480	640	97.344	1.344	576.0	480.0	Lepidoptera
19144014	http://www.biopix.com/photos/JCS-Agrotis-cinerea-8857.jpg	480	640	157.312	39.984	531.9680000000001	414.64	Lepidoptera
19145160	http://www.biopix.com/photos/Amphipyra-pyramidea-00011.jpg	425	640	55.488	11.815	454.592	410.919	Lepidoptera
19146191	http://www.biopix.com/photos/GDR-Antitype-chi-09803.jpg	459	640	118.592	24.2352	512.5120000000001	418.15520000000004	Lepidoptera
19146231	http://www.biopix.com/photos/GDR-Apamea-illyria-05810.jpg	461	640	135.68	14.1066	542.72	421.14660000000003	Lepidoptera
19146271	http://www.biopix.com/photos/JCS-Apamea-remissa-48825.JPG	426	640	102.912	0	527.616	424.704	Lepidoptera
19146392	http://www.biopix.com/photos/JCS-Aphomia-sociella-54110.JPG	426	640	124.224	0	546.5600000000001	422.336	Lepidoptera
19146723	http://www.biopix.com/photos/JCS-Araschnia-levana-30405.jpg	480	640	41.344	1.344	520.0	480.0	Lepidoptera
19147106	http://www.biopix.com/photos/JCS-Argyresthia-conjugella-53511.JPG	426	640	100.544	0	525.248	424.704	Lepidoptera
19148101	http://www.biopix.com/photos/JCS-Autographa-pulchrina-27009.jpg	480	640	90.688	2.688	566.72	478.71999999999997	Lepidoptera
19148152	http://www.biopix.com/photos/Axylia-putris-00001.JPG	480	640	140.032	1.344	578.688	440.0	Lepidoptera
